julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
15,360,-0.754403433,0.290267162,-1.17448178,0.666038127,,,,,,,
15,420,-1.07069872,0.497803443,-1.455648441,0.862526382,,,,,,,
15,480,-0.691225983,0.309574169,-1.114161882,0.776444367,,,,,,,
15,540,0.541326819,0.862383467,0.531059485,1.204055435,,,,,,,
15,600,2.037442897,1.875518388,2.230072246,1.865247038,,,,,,,
15,660,4.13801455,2.95175003,5.226220911,2.398415941,,,,,,,
15,720,5.325935367,4.185508365,6.681514876,3.716217089,,,,,,,
15,780,5.74325947,4.694598929,7.092613325,4.365923431,,,,,,,
15,840,5.198815879,4.292521325,6.333422158,3.999012921,,,,,,,
15,900,3.805866666,3.427312892,4.510319712,3.544702144,,,,,,,
15,960,2.047003406,2.134404097,2.296056725,2.516763181,,,,,,,
15,1020,1.378652887,1.63706501,1.269715683,1.915483567,,,,,,,
15,1080,0.993314127,1.310558375,0.788920859,1.573159234,,,,,,,
15,1140,0.701527066,1.05787803,0.459471308,1.330505429,,,,,,,
15,1200,0.491523969,0.829936616,0.263870972,1.081396519,,,,,,,
15,1260,0.222595025,0.676528216,-0.125435899,0.957788983,,,,,,,
15,1320,0.170871018,0.512061998,-0.039978076,0.763820212,,,,,,,
15,1380,-0.122285168,0.421528507,-0.555727613,0.708268687,,,,,,,
16,0,-0.053571587,0.305304943,-0.258349165,0.564040059,,,,,,,
16,60,-0.236040258,0.262851548,-0.580010157,0.534229796,,,,,,,
16,120,-0.335241785,0.223088087,-0.705065502,0.506841877,,,,,,,
16,180,-0.435401899,0.191247498,-0.825374786,0.491715147,,,,,,,
16,240,-0.536304706,0.17036441,-0.938862686,0.4922161,,,,,,,
16,300,-0.643634713,0.166280835,-1.054045853,0.5149718,,,,,,,
16,360,-0.825728711,0.229299655,-1.250613701,0.608000578,,,,,,,
16,420,-1.135468046,0.42950487,-1.530570657,0.802102223,,,,,,,
16,480,-0.752189146,0.249510261,-1.177649602,0.717228739,,,,,,,
16,540,0.471453329,0.806064891,0.441779433,1.143622135,,,,,,,
16,600,2.004995863,1.820374167,2.218749025,1.80266802,,,,,,,
16,660,4.109417017,2.895343692,5.226942259,2.332606399,,,,,,,
16,720,5.293798338,4.136855722,6.679820104,3.672042901,,,,,,,
16,780,5.71000496,4.638123521,7.089384518,4.302746263,,,,,,,
16,840,5.165339473,4.245076342,6.32786511,3.957838158,,,,,,,
16,900,3.756913827,3.378553158,4.462302372,3.497323409,,,,,,,
16,960,1.998677577,2.08552545,2.249029701,2.468307322,,,,,,,
16,1020,1.31756627,1.577923715,1.209947526,1.860480354,,,,,,,
16,1080,0.93020748,1.250267244,0.724091082,1.51517364,,,,,,,
16,1140,0.637975988,0.998043494,0.393428309,1.273419514,,,,,,,
16,1200,0.427871627,0.769106952,0.197401282,1.021628062,,,,,,,
16,1260,0.158706847,0.617087552,-0.192638315,0.901045714,,,,,,,
16,1320,0.107196951,0.451493476,-0.106903263,0.704098775,,,,,,,
16,1380,-0.186445113,0.362522623,-0.623916159,0.651885739,,,,,,,
17,0,-0.116836253,0.245294805,-0.324690076,0.505045885,,,,,,,
