julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
11,240,-4.893512214,-2.798495538,-6.192810854,-2.17313434,,,,,,,
11,300,-5.284792237,-2.82075414,-6.648554199,-2.137816967,,,,,,,
11,360,-5.778469861,-2.744324365,-7.172514043,-1.993237801,,,,,,,
11,420,-6.106210294,-2.718095149,-7.550310991,-1.871338127,,,,,,,
11,480,-3.375931669,-2.45995986,-3.573704563,-1.83547182,,,,,,,
11,540,1.814695901,-0.90634611,4.227896981,-1.347291062,,,,,,,
11,600,7.26630331,2.354719804,11.917393,1.257577944,,,,,,,
11,660,11.82308235,5.89964374,17.80324727,4.331844902,,,,,,,
11,720,14.23103345,9.046900239,20.41961693,7.720005496,,,,,,,
11,780,15.19080277,10.40599697,21.26261216,9.541236165,,,,,,,
11,840,13.67692882,9.452312557,18.9819545,8.724168148,,,,,,,
11,900,10.08074543,7.201447788,14.22942784,7.301893345,,,,,,,
11,960,4.775650536,3.820360056,6.827775757,4.551015197,,,,,,,
11,1020,0.979120532,1.418366945,1.196180284,2.232832546,,,,,,,
11,1080,-0.440939284,0.37765861,-0.915531046,0.996871899,,,,,,,
11,1140,-1.352508834,-0.375398654,-2.046968218,0.211756042,,,,,,,
11,1200,-2.062807702,-0.95431365,-2.885148345,-0.350749496,,,,,,,
11,1260,-2.634021905,-1.501199751,-3.543233427,-0.982774355,,,,,,,
11,1320,-3.018457837,-1.813549705,-3.891117471,-1.200228934,,,,,,,
11,1380,-3.633603936,-2.239796627,-4.83695603,-1.763151915,,,,,,,
12,0,-3.635818831,-2.372921582,-4.502039796,-1.753580325,,,,,,,
12,60,-4.07078053,-2.581604634,-5.200691988,-2.042373437,,,,,,,
12,120,-4.355111363,-2.706465705,-5.552577387,-2.155541979,,,,,,,
12,180,-4.656263264,-2.80546639,-5.915465158,-2.225320457,,,,,,,
12,240,-4.970097341,-2.872182795,-6.272110189,-2.247353013,,,,,,,
12,300,-5.362053688,-2.893778963,-6.728842433,-2.211363784,,,,,,,
12,360,-5.85561899,-2.817546136,-7.25325003,-2.066995663,,,,,,,
12,420,-6.172041685,-2.794121635,-7.615977566,-1.947896949,,,,,,,
12,480,-3.41080008,-2.527115612,-3.584498525,-1.906672338,,,,,,,
12,540,1.792075991,-0.967973085,4.243505275,-1.41348682,,,,,,,
12,600,7.241728614,2.29506782,11.93506601,1.196579333,,,,,,,
12,660,11.79213594,5.835892415,17.81583084,4.267439172,,,,,,,
12,720,14.19046699,8.979790562,20.420392,7.654467023,,,,,,,
12,780,15.14766209,10.33516437,21.25986913,9.46946424,,,,,,,
12,840,13.63571621,9.383963738,18.98040576,8.655696547,,,,,,,
12,900,10.04289251,7.136722621,14.22851814,7.235636787,,,,,,,
12,960,4.73918144,3.759875683,6.822705854,4.488480523,,,,,,,
12,1020,0.91859087,1.347511598,1.151631801,2.164012797,,,,,,,
12,1080,-0.508206754,0.307101766,-0.978585153,0.92631547,,,,,,,
12,1140,-1.420296195,-0.444707354,-2.113387892,0.142032636,,,,,,,
12,1200,-2.129944576,-1.022293974,-2.951890492,-0.419184106,,,,,,,
