julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
11,600,17.10898999,10.12174708,23.84079769,8.633313215,,,,,,,
11,660,21.61270547,13.78981623,29.72802391,12.00305829,,,,,,,
11,720,23.93038189,16.72871582,32.47809552,15.05214747,,,,,,,
11,780,24.78301538,18.10604359,33.15293751,16.9965978,,,,,,,
11,840,23.46785443,17.37422777,31.2418931,16.62537546,,,,,,,
11,900,19.6338611,15.31824272,25.73783622,15.47915336,,,,,,,
11,960,14.14477156,11.88566674,17.88173194,12.56148407,,,,,,,
11,1020,8.267214954,8.278483532,9.495578329,9.521860867,,,,,,,
11,1080,6.010436681,6.778277098,5.931500082,7.704528358,,,,,,,
11,1140,4.864392141,5.869410624,4.40710699,6.703759825,,,,,,,
11,1200,4.043224451,5.191964458,3.417226141,6.013999911,,,,,,,
11,1260,3.510121341,4.610017593,2.910520593,5.368914973,,,,,,,
11,1320,2.695511317,4.206878101,1.650229111,4.988584478,,,,,,,
11,1380,2.429281219,3.829586763,1.504475841,4.559390731,,,,,,,
12,0,2.099400689,3.583700193,1.137568346,4.333761474,,,,,,,
12,60,1.829663887,3.424953334,0.809921772,4.149317283,,,,,,,
12,120,1.553622939,3.318460418,0.487536888,4.065295438,,,,,,,
12,180,1.256222558,3.247507893,0.146524134,4.035794691,,,,,,,
12,240,0.923575506,3.226012821,-0.226523016,4.073021275,,,,,,,
12,300,0.389720886,3.393637787,-0.785991725,4.309168007,,,,,,,
12,360,-0.172676572,3.741420574,-1.281847379,4.719201736,,,,,,,
12,420,0.366155035,3.491766377,-0.979482952,4.640783633,,,,,,,
12,480,4.722433937,4.213754975,5.486644443,4.492575999,,,,,,,
12,540,10.94783516,6.601450325,14.91181102,5.892507414,,,,,,,
12,600,17.05170599,10.03533181,23.81905783,8.545295778,,,,,,,
12,660,21.55145187,13.70239721,29.70310109,11.91603829,,,,,,,
12,720,23.86253146,16.63887161,32.44434165,14.96308624,,,,,,,
12,780,24.71334531,18.01508531,33.11617197,16.9063841,,,,,,,
12,840,23.39884157,17.28363756,31.20470731,16.53469746,,,,,,,
12,900,19.56688332,15.22891943,25.70123181,15.38822391,,,,,,,
12,960,14.07887248,11.79941726,17.84314235,12.47434712,,,,,,,
12,1020,8.192102112,8.192154039,9.433128083,9.433249208,,,,,,,
12,1080,5.920222119,6.684732744,5.846060504,7.611599512,,,,,,,
12,1140,4.772585814,5.775995835,4.316089387,6.609322448,,,,,,,
12,1200,3.951843174,5.099997289,3.325606842,5.921341758,,,,,,,
12,1260,3.420523448,4.517886055,2.821617427,5.274614683,,,,,,,
12,1320,2.603443967,4.116622527,1.554693763,4.897407538,,,,,,,
12,1380,2.339373111,3.738855113,1.412853672,4.466291951,,,,,,,
13,0,2.010155334,3.494600286,1.046660404,4.243495535,,,,,,,
13,60,1.740544865,3.335778135,0.718964744,4.058478329,,,,,,,
13,120,1.46440684,3.229552489,0.39615072,3.974639296,,,,,,,
13,180,1.166736765,3.158894418,0.054503054,3.945376441,,,,,,,
13,240,0.833532968,3.13773936,-0.319490762,3.982896532,,,,,,,
13,300,0.299303823,3.304760966,-0.879733723,4.218437097,,,,,,,
13,360,-0.260611377,3.647649439,-1.375538565,4.62499206,,,,,,,
13,420,0.28729518,3.402925737,-1.058409334,4.54673862,,,,,,,
13,480,4.67108585,4.131521332,5.458266811,4.403483327,,,,,,,
13,540,10.90660819,6.525077161,14.90624697,5.811614203,,,,,,,
13,600,17.00894881,9.960809857,23.81488105,8.468616,,,,,,,
13,660,21.50481702,13.62726192,29.69584753,11.84083161,,,,,,,
13,720,23.80918625,16.56156265,32.4280432,14.88615769,,,,,,,
13,780,24.65819272,17.93676527,33.09679568,16.82849624,,,,,,,
13,840,23.34422428,17.2056072,31.18463361,16.45626431,,,,,,,
13,900,19.51395875,15.15196396,25.68104633,15.30937955,,,,,,,
13,960,14.02649672,11.72533223,17.8199517,12.39923473,,,,,,,
13,1020,8.129605133,8.117566956,9.384286339,9.356201546,,,,,,,
13,1080,5.841688277,6.602463059,5.772691128,7.529852679,,,,,,,
13,1140,4.692250324,5.693764184,4.236671247,6.525892184,,,,,,,
13,1200,3.871863935,5.019204627,3.245444235,5.839699378,,,,,,,
13,1260,3.342440825,4.436838267,2.744439986,5.191142772,,,,,,,
13,1320,2.522473693,4.03750415,1.469940177,4.817194192,,,,,,,
13,1380,2.260768363,3.6591605,1.332481629,4.38394452,,,,,,,
14,0,1.932241259,3.416604376,0.967063675,4.164136414,,,,,,,
14,60,1.662769544,3.257648941,0.639344931,3.97843407,,,,,,,
14,120,1.386542789,3.15165504,0.316119799,3.894721767,,,,,,,
14,180,1.08861067,3.081249379,-0.026144831,3.865634415,,,,,,,
14,240,0.754855288,3.060381115,-0.401068466,3.903372416,,,,,,,
14,300,0.220314887,3.226650075,-0.962011012,4.138135506,,,,,,,
14,360,-0.336935978,3.564338038,-1.457625212,4.540894218,,,,,,,
14,420,0.220676437,3.324786216,-1.124637609,4.462800284,,,,,,,
14,480,4.633450968,4.060515495,5.445370893,4.324934178,,,,,,,
14,540,10.87989604,6.460552026,14.91777412,5.741940483,,,,,,,
14,600,16.9811308,9.898674111,23.82862189,8.403766114,,,,,,,
14,660,21.47323982,13.56492859,29.7066437,11.77795502,,,,,,,
14,720,23.77081315,16.49732489,32.42961178,14.82189561,,,,,,,
14,780,24.61803389,17.87162646,33.09523218,16.76347733,,,,,,,
14,840,23.30447204,17.14067492,31.18208773,16.39061843,,,,,,,
14,900,19.47553728,15.08788995,25.67766964,15.24313309,,,,,,,
14,960,13.98807094,11.66391407,17.81252209,12.33667022,,,,,,,
14,1020,8.080142371,8.055189306,9.3494194,9.291194247,,,,,,,
14,1080,5.775243959,6.531928925,5.711734985,7.459753557,,,,,,,
14,1140,4.623787406,5.623172459,4.169184508,6.453930719,,,,,,,
14,1200,3.803682911,4.950040609,3.177063037,5.769533263,,,,,,,
14,1260,3.276275018,4.367322458,2.679330654,5.118949761,,,,,,,
14,1320,2.452970197,3.969973206,1.396242031,4.74840281,,,,,,,
14,1380,2.193848133,3.590945412,1.263663882,4.312791712,,,,,,,
15,0,1.866038751,3.350159962,0.899084113,4.096140494,,,,,,,
15,60,1.596712669,3.191009339,0.571361361,3.909633329,,,,,,,
15,120,1.320398602,3.085210551,0.247734418,3.82599043,,,,,,,
15,180,1.022203149,3.015014429,-0.095140441,3.797015596,,,,,,,
15,240,0.687889132,2.994379126,-0.47099208,3.834895764,,,,,,,
15,300,0.153073197,3.159748091,-1.032589676,4.068712652,,,,,,,
15,360,-0.401362,3.491945068,-1.527892377,4.467368008,,,,,,,
15,420,0.166630321,3.257800307,-1.177921128,4.389431596,,,,,,,
15,480,4.609900805,4.001192254,5.448269616,4.257390896,,,,,,,
15,540,10.86809023,6.408344763,14.94673013,5.683959138,,,,,,,
15,600,16.96867433,9.849416782,23.86065756,8.3512364,,,,,,,
15,660,21.5451962,13.51591475,29.93550786,11.72792352,,,,,,,
15,720,23.76788102,16.44669365,32.49789141,14.77083216,,,,,,,
15,780,24.67319644,17.82021127,33.3052531,16.71186897,,,,,,,
15,840,23.30236752,17.08937845,31.25104358,16.33830099,,,,,,,
15,900,19.45811253,15.0372103,25.70586841,15.18999529,,,,,,,
15,960,13.96754142,11.61566552,17.82951018,12.28717726,,,,,,,
15,1020,8.046523798,8.005487933,9.334475267,9.238702676,,,,,,,
15,1080,5.723143306,6.473569765,5.66783368,7.401752859,,,,,,,
15,1140,4.569034988,5.564634632,4.117309522,6.393866128,,,,,,,
15,1200,3.74886305,4.892898685,3.123514069,5.711253541,,,,,,,
15,1260,3.223614381,4.309711673,2.629389997,5.058421767,,,,,,,
15,1320,2.395829777,3.914393409,1.335152908,4.691416723,,,,,,,
15,1380,2.139701728,3.534556092,1.208375362,4.253191614,,,,,,,
16,0,1.812597197,3.295611427,0.844600176,4.039872852,,,,,,,
16,60,1.543397947,3.136194944,0.516801241,3.85242806,,,,,,,
16,120,1.266986568,3.030549715,0.192717701,3.768792552,,,,,,,
16,180,0.968532166,2.960516113,-0.150796258,3.739864014,,,,,,,
16,240,0.633679093,2.940056591,-0.52758084,3.777808686,,,,,,,
16,300,0.098747165,3.104382106,-1.089698642,4.010516286,,,,,,,
16,360,-0.452591573,3.430817231,-1.584492361,4.40477717,,,,,,,
16,420,0.100470512,3.202303098,-1.262982852,4.326998904,,,,,,,
16,480,4.585061073,3.953877959,5.436598923,4.201205454,,,,,,,
16,540,10.86884803,6.368786449,14.98793628,5.638020926,,,,,,,
16,600,16.97108218,9.813379803,23.90954891,8.311381035,,,,,,,
16,660,21.54448949,13.48057866,29.98254202,11.69110605,,,,,,,
16,720,23.76048165,16.41003688,32.53578808,14.73334264,,,,,,,
16,780,24.6641468,17.78289181,33.34014016,16.6740512,,,,,,,
16,840,23.29350717,17.05208711,31.28446429,16.29969295,,,,,,,
16,900,19.44987721,15.00027304,25.73711078,15.15031731,,,,,,,
16,960,13.95816797,11.58093251,17.85460918,12.25112882,,,,,,,
16,1020,8.00624164,7.968779377,9.28650962,9.199055986,,,,,,,
16,1080,5.682523566,6.427615056,5.634109258,7.356117454,,,,,,,
16,1140,4.527293623,5.518292233,4.079312718,6.345888772,,,,,,,
16,1200,3.70545862,4.847847156,3.08036155,5.664982887,,,,,,,
16,1260,3.063451992,4.264012185,2.32397122,5.009618514,,,,,,,
16,1320,2.573492028,3.870727382,1.778512126,4.646259151,,,,,,,
16,1380,2.077268407,3.489910892,1.120779824,4.205116286,,,,,,,
17,0,1.842486485,3.252853619,0.955874512,3.995291118,,,,,,,
17,60,1.506532725,3.093079076,0.483621818,3.806749243,,,,,,,
17,120,1.224892461,2.987530845,0.148400972,3.723046038,,,,,,,
17,180,0.923730847,2.917600295,-0.200463246,3.694088737,,,,,,,
17,240,0.59135819,2.897250075,-0.572254775,3.732016043,,,,,,,
